Category,Product Name,Product Link,Price,Quantity,Product Description,Product ID
"Vegetarisch, vegan en plantaardig",Alpro Mild & creamy naturel,https://www.ah.nl/producten/product/wi518443/alpro-mild-en-creamy-naturel,2.99,755 g,Alpro Mild & creamy naturel 755 g,146
"Vegetarisch, vegan en plantaardig",Alpro Amandeldrink geroosterd zonder suikers,https://www.ah.nl/producten/product/wi220748/alpro-amandeldrink-geroosterd-zonder-suikers,3.09,1 l,Alpro Amandeldrink geroosterd zonder suikers 1 l,147
"Vegetarisch, vegan en plantaardig",AH Terra Plantaardige grillworst,https://www.ah.nl/producten/product/wi489284/ah-terra-plantaardige-grillworst,1.99,80 g,AH Terra Plantaardige grillworst 80 g,148
"Vegetarisch, vegan en plantaardig",Alpro Mild & creamy citroen limoen,https://www.ah.nl/producten/product/wi221013/alpro-mild-en-creamy-citroen-limoen,2.99,750 g,Alpro Mild & creamy citroen limoen 750 g,149
"Vegetarisch, vegan en plantaardig",Alpro Plantaardige variatie op vla vanille,https://www.ah.nl/producten/product/wi461863/alpro-plantaardige-variatie-op-vla-vanille,1.89,525 g,Alpro Plantaardige variatie op vla vanille 525 g,150
"Vegetarisch, vegan en plantaardig",Vegetarische Slager Vegan rul gehackt,https://www.ah.nl/producten/product/wi397381/vegetarische-slager-vegan-rul-gehackt,3.55,200 g,Vegetarische Slager Vegan rul gehackt 200 g,151
"Vegetarisch, vegan en plantaardig",AH Terra Plantaardige haverdrink ongezoet,https://www.ah.nl/producten/product/wi451200/ah-terra-plantaardige-haverdrink-ongezoet,1.65,1 l,AH Terra Plantaardige haverdrink ongezoet 1 l,152
"Vegetarisch, vegan en plantaardig",Heinz Sandwich spread naturel,https://www.ah.nl/producten/product/wi236488/heinz-sandwich-spread-naturel,2.09,450 g,Heinz Sandwich spread naturel 450 g,153
"Kaas, vleeswaren, tapas",AH Scharrel kipfilet naturel,https://www.ah.nl/producten/product/wi543332/ah-scharrel-kipfilet-naturel,2.99,150 g,AH Scharrel kipfilet naturel 150 g,154
"Kaas, vleeswaren, tapas",AH Zuivelspread naturel,https://www.ah.nl/producten/product/wi506228/ah-zuivelspread-naturel,1.39,200 g,AH Zuivelspread naturel 200 g,155
"Kaas, vleeswaren, tapas",AH Boterhamworst,https://www.ah.nl/producten/product/wi543364/ah-boterhamworst,1.39,150 g,AH Boterhamworst 150 g,156
"Kaas, vleeswaren, tapas",AH Achterham,https://www.ah.nl/producten/product/wi543345/ah-achterham,1.79,150 g,AH Achterham 150 g,157
"Kaas, vleeswaren, tapas",AH Salami,https://www.ah.nl/producten/product/wi543385/ah-salami,1.79,150 g,AH Salami 150 g,158
"Kaas, vleeswaren, tapas",AH Cervelaat,https://www.ah.nl/producten/product/wi543386/ah-cervelaat,1.89,150 g,AH Cervelaat 150 g,159
"Kaas, vleeswaren, tapas",Galbani Mozzarella,https://www.ah.nl/producten/product/wi123142/galbani-mozzarella,2.05,225 g,Galbani Mozzarella 225 g,160
"Kaas, vleeswaren, tapas",Garlan Verse roomkaas met kruiden,https://www.ah.nl/producten/product/wi239019/garlan-verse-roomkaas-met-kruiden,1.09,150 g,Garlan Verse roomkaas met kruiden 150 g,161
"Kaas, vleeswaren, tapas",AH Cottage cheese light,https://www.ah.nl/producten/product/wi560658/ah-cottage-cheese-light,0.89,200 g,AH Cottage cheese light 200 g,162
"Kaas, vleeswaren, tapas",AH Groene pesto,https://www.ah.nl/producten/product/wi217297/ah-groene-pesto,2.99,90 g,AH Groene pesto 90 g,163
"Kaas, vleeswaren, tapas",AH Gerookte slagersachterham,https://www.ah.nl/producten/product/wi440331/ah-gerookte-slagersachterham,3.29,ca. 110 g,AH Gerookte slagersachterham ca. 110 g,164
"Kaas, vleeswaren, tapas",Kips Vega paté vol en smeuig,https://www.ah.nl/producten/product/wi445419/kips-vega-pate-vol-en-smeuig,2.45,125 g,Kips Vega paté vol en smeuig 125 g,165
"Kaas, vleeswaren, tapas",AH Zuivelspread knoflook kruiden,https://www.ah.nl/producten/product/wi506230/ah-zuivelspread-knoflook-kruiden,1.39,200 g,AH Zuivelspread knoflook kruiden 200 g,166
"Kaas, vleeswaren, tapas",Eru Kids,https://www.ah.nl/producten/product/wi113356/eru-kids,1.49,100 g,Eru Kids 100 g,167
"Kaas, vleeswaren, tapas",AH Scharrel kipfilet,https://www.ah.nl/producten/product/wi137939/ah-scharrel-kipfilet,3.53,ca. 125 g,AH Scharrel kipfilet ca. 125 g,168
"Kaas, vleeswaren, tapas",AH Filet americain,https://www.ah.nl/producten/product/wi370447/ah-filet-americain,2.95,150 g,AH Filet americain 150 g,169
"Kaas, vleeswaren, tapas",AH Yorkham,https://www.ah.nl/producten/product/wi188709/ah-yorkham,3.29,ca. 110 g,AH Yorkham ca. 110 g,170
"Kaas, vleeswaren, tapas",AH Italiaanse mozzarella,https://www.ah.nl/producten/product/wi195370/ah-italiaanse-mozzarella,1.89,228 g,AH Italiaanse mozzarella 228 g,171
"Kaas, vleeswaren, tapas",Eru Goudkuipje naturel,https://www.ah.nl/producten/product/wi478229/eru-goudkuipje-naturel,2.65,200 g,Eru Goudkuipje naturel 200 g,172
"Kaas, vleeswaren, tapas",AH Zaanlander Jong belegen 48+ plakken,https://www.ah.nl/producten/product/wi104394/ah-zaanlander-jong-belegen-48-plakken,3.84,ca. 210 g,AH Zaanlander Jong belegen 48+ plakken ca. 210 g,173
"Kaas, vleeswaren, tapas",AH Scharrel flinterdunne kipfilet,https://www.ah.nl/producten/product/wi132247/ah-scharrel-flinterdunne-kipfilet,2.69,100 g,AH Scharrel flinterdunne kipfilet 100 g,174
"Kaas, vleeswaren, tapas",AH Gegrilde beenham,https://www.ah.nl/producten/product/wi440333/ah-gegrilde-beenham,3.29,ca. 110 g,AH Gegrilde beenham ca. 110 g,175
"Kaas, vleeswaren, tapas",AH Flinterdunne achterham,https://www.ah.nl/producten/product/wi132234/ah-flinterdunne-achterham,1.95,100 g,AH Flinterdunne achterham 100 g,176
"Kaas, vleeswaren, tapas",AH Kipfilet,https://www.ah.nl/producten/product/wi132220/ah-kipfilet,4.89,250 g,AH Kipfilet 250 g,177
"Kaas, vleeswaren, tapas",AH Groene pesto,https://www.ah.nl/producten/product/wi170655/ah-groene-pesto,1.15,190 g,AH Groene pesto 190 g,178
"Kaas, vleeswaren, tapas",AH Gerookte kipfilet,https://www.ah.nl/producten/product/wi543390/ah-gerookte-kipfilet,2.99,150 g,AH Gerookte kipfilet 150 g,179
"Kaas, vleeswaren, tapas",Heks'nkaas Origineel,https://www.ah.nl/producten/product/wi213365/heks-nkaas-origineel,2.99,200 g,Heks'nkaas Origineel 200 g,180
"Kaas, vleeswaren, tapas",AH Roasted kipfilet,https://www.ah.nl/producten/product/wi462712/ah-roasted-kipfilet,3.29,ca. 110 g,AH Roasted kipfilet ca. 110 g,181
"Kaas, vleeswaren, tapas",AH Goudse jong 48+ plakken grootverpakking,https://www.ah.nl/producten/product/wi121178/ah-goudse-jong-48-plakken-grootverpakking,5.55,400 g,AH Goudse jong 48+ plakken grootverpakking 400 g,182
"Kaas, vleeswaren, tapas",Johma Kip-samba salade,https://www.ah.nl/producten/product/wi193451/johma-kip-samba-salade,2.99,175 g,Johma Kip-samba salade 175 g,183
"Kaas, vleeswaren, tapas",Eru Goudkuipje naturel,https://www.ah.nl/producten/product/wi3856/eru-goudkuipje-naturel,1.49,100 g,Eru Goudkuipje naturel 100 g,184
"Kaas, vleeswaren, tapas",AH Flinterdunne gegrilde beenham,https://www.ah.nl/producten/product/wi197177/ah-flinterdunne-gegrilde-beenham,2.99,ca. 100 g,AH Flinterdunne gegrilde beenham ca. 100 g,185
"Kaas, vleeswaren, tapas",AH Grillworst,https://www.ah.nl/producten/product/wi186643/ah-grillworst,1.79,150 g,AH Grillworst 150 g,186
"Kaas, vleeswaren, tapas",AH Biologisch Griekse feta,https://www.ah.nl/producten/product/wi497552/ah-biologisch-griekse-feta,2.99,150 g,AH Biologisch Griekse feta 150 g,187
"Kaas, vleeswaren, tapas",Galbani Mozzarella mini,https://www.ah.nl/producten/product/wi163826/galbani-mozzarella-mini,2.79,260 g,Galbani Mozzarella mini 260 g,188
"Kaas, vleeswaren, tapas",AH Mozzarella geraspt,https://www.ah.nl/producten/product/wi232017/ah-mozzarella-geraspt,2.69,150 g,AH Mozzarella geraspt 150 g,189
"Zuivel, eieren, boter",Melkunie Yoghurt smoothie framboosAdvertentie,https://www.ah.nl/producten/product/wi575543/melkunie-yoghurt-smoothie-framboos,1.69,350 ml,Melkunie Yoghurt smoothie framboosAdvertentie 350 ml,190
"Zuivel, eieren, boter",Melkunie Yoghurt smoothie mangoAdvertentie,https://www.ah.nl/producten/product/wi575544/melkunie-yoghurt-smoothie-mango,1.69,350 ml,Melkunie Yoghurt smoothie mangoAdvertentie 350 ml,191
"Zuivel, eieren, boter",AH Houdbare halfvolle melk,https://www.ah.nl/producten/product/wi450534/ah-houdbare-halfvolle-melk,0.99,1 l,AH Houdbare halfvolle melk 1 l,192
"Zuivel, eieren, boter",AH Halfvolle melk,https://www.ah.nl/producten/product/wi33693/ah-halfvolle-melk,1.75,"1,5 l","AH Halfvolle melk 1,5 l",193
"Zuivel, eieren, boter",AH Halfvolle melk,https://www.ah.nl/producten/product/wi1525/ah-halfvolle-melk,1.19,1 l,AH Halfvolle melk 1 l,194
"Zuivel, eieren, boter",Arla Jörd vanille Nordic oatsAdvertentie,https://www.ah.nl/producten/product/wi575539/arla-jord-vanille-nordic-oats,2.59,400 g,Arla Jörd vanille Nordic oatsAdvertentie 400 g,195
"Zuivel, eieren, boter",AH Witte vrije uitloopeieren M,https://www.ah.nl/producten/product/wi442922/ah-witte-vrije-uitloopeieren-m,1.69,6 stuks,AH Witte vrije uitloopeieren M 6 stuks,196
"Zuivel, eieren, boter",AH Volle melk,https://www.ah.nl/producten/product/wi1524/ah-volle-melk,1.29,1 l,AH Volle melk 1 l,197
"Zuivel, eieren, boter",AH Magere Franse kwark,https://www.ah.nl/producten/product/wi231878/ah-magere-franse-kwark,2.39,1 kg,AH Magere Franse kwark 1 kg,198
"Zuivel, eieren, boter",AH Biologisch Halfvolle melk,https://www.ah.nl/producten/product/wi382907/ah-biologisch-halfvolle-melk,1.89,"1,5 l","AH Biologisch Halfvolle melk 1,5 l",199
"Zuivel, eieren, boter",AH Biologisch Volle melk,https://www.ah.nl/producten/product/wi61009/ah-biologisch-volle-melk,1.39,1 l,AH Biologisch Volle melk 1 l,200
"Zuivel, eieren, boter",AH Halfvolle koffiemelk,https://www.ah.nl/producten/product/wi1108/ah-halfvolle-koffiemelk,0.99,465 ml,AH Halfvolle koffiemelk 465 ml,201
"Zuivel, eieren, boter",AH Biologisch Halfvolle yoghurt,https://www.ah.nl/producten/product/wi429772/ah-biologisch-halfvolle-yoghurt,1.49,1 l,AH Biologisch Halfvolle yoghurt 1 l,202
"Zuivel, eieren, boter",Oatly! Haver barista edition,https://www.ah.nl/producten/product/wi412158/oatly-haver-barista-edition,2.89,1 l,Oatly! Haver barista edition 1 l,203
"Zuivel, eieren, boter",AH Biologisch Halfvolle melk,https://www.ah.nl/producten/product/wi61007/ah-biologisch-halfvolle-melk,1.29,1 l,AH Biologisch Halfvolle melk 1 l,204
"Zuivel, eieren, boter",AH Magere yoghurt,https://www.ah.nl/producten/product/wi96643/ah-magere-yoghurt,1.29,1 l,AH Magere yoghurt 1 l,205
"Zuivel, eieren, boter",AH Biologisch Magere kwark,https://www.ah.nl/producten/product/wi114817/ah-biologisch-magere-kwark,1.49,500 g,AH Biologisch Magere kwark 500 g,206
"Zuivel, eieren, boter",AH Vanillevla,https://www.ah.nl/producten/product/wi118131/ah-vanillevla,1.49,1 l,AH Vanillevla 1 l,207
"Zuivel, eieren, boter",AH Verse scharreleieren M,https://www.ah.nl/producten/product/wi130273/ah-verse-scharreleieren-m,6.49,20 stuks,AH Verse scharreleieren M 20 stuks,208
"Zuivel, eieren, boter",AH Biologisch Volle yoghurt,https://www.ah.nl/producten/product/wi60746/ah-biologisch-volle-yoghurt,1.59,1 l,AH Biologisch Volle yoghurt 1 l,209
"Zuivel, eieren, boter",AH Uitloopeieren wit 2-pack,https://www.ah.nl/producten/product/wi567392/ah-uitloopeieren-wit-2-pack,3.38,2 stuks,AH Uitloopeieren wit 2-pack 2 stuks,210
"Zuivel, eieren, boter",AH Houdbare magere melk,https://www.ah.nl/producten/product/wi450536/ah-houdbare-magere-melk,0.95,1 l,AH Houdbare magere melk 1 l,211
"Zuivel, eieren, boter",AH Magere kwark,https://www.ah.nl/producten/product/wi63453/ah-magere-kwark,1.35,500 g,AH Magere kwark 500 g,212
"Zuivel, eieren, boter",Campina Langlekker halfvolle melk,https://www.ah.nl/producten/product/wi469397/campina-langlekker-halfvolle-melk,1.89,1 l,Campina Langlekker halfvolle melk 1 l,213
"Zuivel, eieren, boter",AH Biologisch Halfvolle melk,https://www.ah.nl/producten/product/wi443661/ah-biologisch-halfvolle-melk,2.49,2 l,AH Biologisch Halfvolle melk 2 l,214
"Zuivel, eieren, boter",AH Biologisch Magere yoghurt,https://www.ah.nl/producten/product/wi61010/ah-biologisch-magere-yoghurt,1.39,1 l,AH Biologisch Magere yoghurt 1 l,215
"Zuivel, eieren, boter",Campina Langlekker volle melk,https://www.ah.nl/producten/product/wi469256/campina-langlekker-volle-melk,1.99,1 l,Campina Langlekker volle melk 1 l,216
"Zuivel, eieren, boter",AH Biologisch Eieren S M L,https://www.ah.nl/producten/product/wi168502/ah-biologisch-eieren-s-m-l,4.15,10 stuks,AH Biologisch Eieren S M L 10 stuks,217
"Zuivel, eieren, boter",AH Biologisch Yoghurt Griekse stijl,https://www.ah.nl/producten/product/wi451172/ah-biologisch-yoghurt-griekse-stijl,2.99,1 kg,AH Biologisch Yoghurt Griekse stijl 1 kg,218
"Zuivel, eieren, boter",AH Kokosmelk,https://www.ah.nl/producten/product/wi161932/ah-kokosmelk,0.99,200 ml,AH Kokosmelk 200 ml,219
"Zuivel, eieren, boter",AH Biologisch Karnemelk,https://www.ah.nl/producten/product/wi61008/ah-biologisch-karnemelk,1.29,1 l,AH Biologisch Karnemelk 1 l,220
"Zuivel, eieren, boter",AH Verse scharreleieren M,https://www.ah.nl/producten/product/wi33658/ah-verse-scharreleieren-m,3.49,10 stuks,AH Verse scharreleieren M 10 stuks,221
"Zuivel, eieren, boter",AH Terra Plantaardige sojadrink ongezoet,https://www.ah.nl/producten/product/wi565765/ah-terra-plantaardige-sojadrink-ongezoet,0.89,1 l,AH Terra Plantaardige sojadrink ongezoet 1 l,222
"Zuivel, eieren, boter",AH Drinkyoghurt aardbei kers,https://www.ah.nl/producten/product/wi456324/ah-drinkyoghurt-aardbei-kers,1.29,1 l,AH Drinkyoghurt aardbei kers 1 l,223
"Zuivel, eieren, boter",AH Magere melk,https://www.ah.nl/producten/product/wi1516/ah-magere-melk,1.09,1 l,AH Magere melk 1 l,224
"Zuivel, eieren, boter",AH Biologisch Houdbare volle melk,https://www.ah.nl/producten/product/wi108654/ah-biologisch-houdbare-volle-melk,1.39,1 l,AH Biologisch Houdbare volle melk 1 l,225
"Zuivel, eieren, boter",Campina Halfvolle melk voordeelpak,https://www.ah.nl/producten/product/wi208278/campina-halfvolle-melk-voordeelpak,2.99,"2,4 l","Campina Halfvolle melk voordeelpak 2,4 l",226
"Zuivel, eieren, boter",Optimel Drinkyoghurt framboos,https://www.ah.nl/producten/product/wi61758/optimel-drinkyoghurt-framboos,1.99,1 l,Optimel Drinkyoghurt framboos 1 l,227
"Zuivel, eieren, boter",Arla Biologisch halfvolle melk,https://www.ah.nl/producten/product/wi168925/arla-biologisch-halfvolle-melk,1.79,1 l,Arla Biologisch halfvolle melk 1 l,228
Bakkerij,AH Extra lang lekker tijger volkoren heel,https://www.ah.nl/producten/product/wi523365/ah-extra-lang-lekker-tijger-volkoren-heel,1.29,per stuk,AH Extra lang lekker tijger volkoren heel per stuk,229
Bakkerij,AH Extra lang lekker witte bollen,https://www.ah.nl/producten/product/wi32494/ah-extra-lang-lekker-witte-bollen,1.99,10 stuks,AH Extra lang lekker witte bollen 10 stuks,230
Bakkerij,AH Tijger volkoren heel ovenvers,https://www.ah.nl/producten/product/wi446412/ah-tijger-volkoren-heel-ovenvers,2.49,per stuk,AH Tijger volkoren heel ovenvers per stuk,231
Bakkerij,AH Extra lang lekker tijger bruin heel,https://www.ah.nl/producten/product/wi112339/ah-extra-lang-lekker-tijger-bruin-heel,1.29,per stuk,AH Extra lang lekker tijger bruin heel per stuk,232
Bakkerij,AH Zaans volkoren heel,https://www.ah.nl/producten/product/wi48711/ah-zaans-volkoren-heel,1.79,per stuk,AH Zaans volkoren heel per stuk,233
Bakkerij,AH Kaiserbroodjes,https://www.ah.nl/producten/product/wi569994/ah-kaiserbroodjes,0.69,4 stuks,AH Kaiserbroodjes 4 stuks,234
Bakkerij,AH Les pains boulogne heel,https://www.ah.nl/producten/product/wi446406/ah-les-pains-boulogne-heel,2.19,per stuk,AH Les pains boulogne heel per stuk,235
Bakkerij,AH Luchtige crackers volkorenmeel,https://www.ah.nl/producten/product/wi196377/ah-luchtige-crackers-volkorenmeel,1.25,250 g,AH Luchtige crackers volkorenmeel 250 g,236
Bakkerij,AH Schnittbroodjes,https://www.ah.nl/producten/product/wi199378/ah-schnittbroodjes,0.79,300 g,AH Schnittbroodjes 300 g,237
Bakkerij,AH Extra lang lekker volkoren bollen,https://www.ah.nl/producten/product/wi439816/ah-extra-lang-lekker-volkoren-bollen,1.99,10 stuks,AH Extra lang lekker volkoren bollen 10 stuks,238
Bakkerij,AH Les pains triomphe heel,https://www.ah.nl/producten/product/wi446408/ah-les-pains-triomphe-heel,2.19,per stuk,AH Les pains triomphe heel per stuk,239
Bakkerij,AH Rond volkoren heel,https://www.ah.nl/producten/product/wi487022/ah-rond-volkoren-heel,1.89,per stuk,AH Rond volkoren heel per stuk,240
Bakkerij,AH Extra lang lekker mini rozijnenbollen,https://www.ah.nl/producten/product/wi497624/ah-extra-lang-lekker-mini-rozijnenbollen,1.79,9 stuks,AH Extra lang lekker mini rozijnenbollen 9 stuks,241
Bakkerij,AH Tijger tarwe maïs heel,https://www.ah.nl/producten/product/wi562106/ah-tijger-tarwe-mais-heel,2.49,per stuk,AH Tijger tarwe maïs heel per stuk,242
Bakkerij,Wasa Volkoren,https://www.ah.nl/producten/product/wi387906/wasa-volkoren,1.95,260 g,Wasa Volkoren 260 g,243
Bakkerij,AH Extra lang lekker tijger bruin half,https://www.ah.nl/producten/product/wi53734/ah-extra-lang-lekker-tijger-bruin-half,0.75,per stuk,AH Extra lang lekker tijger bruin half per stuk,244
Bakkerij,AH Frans stokbrood,https://www.ah.nl/producten/product/wi1622/ah-frans-stokbrood,1.19,per stuk,AH Frans stokbrood per stuk,245
Bakkerij,AH Extra lang lekker tijger volkoren half,https://www.ah.nl/producten/product/wi523355/ah-extra-lang-lekker-tijger-volkoren-half,0.75,per stuk,AH Extra lang lekker tijger volkoren half per stuk,246
Bakkerij,AH Ciabatta afbakbrood,https://www.ah.nl/producten/product/wi31584/ah-ciabatta-afbakbrood,0.95,250 g,AH Ciabatta afbakbrood 250 g,247
Bakkerij,AH Witte bollen,https://www.ah.nl/producten/product/wi112335/ah-witte-bollen,1.59,6 stuks,AH Witte bollen 6 stuks,248
Bakkerij,AH Liefde & Passie Spelt gesneden,https://www.ah.nl/producten/product/wi490856/ah-liefde-en-passie-spelt-gesneden,3.19,per stuk,AH Liefde & Passie Spelt gesneden per stuk,249
Bakkerij,AH Vloer nederlands volkoren heel,https://www.ah.nl/producten/product/wi485699/ah-vloer-nederlands-volkoren-heel,2.69,per stuk,AH Vloer nederlands volkoren heel per stuk,250
Bakkerij,LU Mini crackers olijfolie & oregano,https://www.ah.nl/producten/product/wi2432/lu-mini-crackers-olijfolie-en-oregano,2.19,250 g,LU Mini crackers olijfolie & oregano 250 g,251
Bakkerij,AH Les pains boulogne half,https://www.ah.nl/producten/product/wi485689/ah-les-pains-boulogne-half,1.19,per stuk,AH Les pains boulogne half per stuk,252
Bakkerij,AH Witte pistolets,https://www.ah.nl/producten/product/wi232390/ah-witte-pistolets,1.29,4 stuks,AH Witte pistolets 4 stuks,253
Bakkerij,AH Waldkorn volkoren heel,https://www.ah.nl/producten/product/wi512388/ah-waldkorn-volkoren-heel,2.39,per stuk,AH Waldkorn volkoren heel per stuk,254
Bakkerij,AH Volkoren bollen,https://www.ah.nl/producten/product/wi366059/ah-volkoren-bollen,1.59,6 stuks,AH Volkoren bollen 6 stuks,255
Bakkerij,AH Rozijnen krentenbollen,https://www.ah.nl/producten/product/wi30248/ah-rozijnen-krentenbollen,1.69,6 stuks,AH Rozijnen krentenbollen 6 stuks,256
Bakkerij,AH Extra lang lekker tijger wit heel,https://www.ah.nl/producten/product/wi200973/ah-extra-lang-lekker-tijger-wit-heel,1.29,per stuk,AH Extra lang lekker tijger wit heel per stuk,257
Bakkerij,AH Biologisch Meergranen landbollen,https://www.ah.nl/producten/product/wi536153/ah-biologisch-meergranen-landbollen,1.99,280 g,AH Biologisch Meergranen landbollen 280 g,258
Bakkerij,AH Luxe hamburger broodjes,https://www.ah.nl/producten/product/wi478210/ah-luxe-hamburger-broodjes,1.79,4 stuks,AH Luxe hamburger broodjes 4 stuks,259
Bakkerij,AH Extra lang lekker casino wit half,https://www.ah.nl/producten/product/wi50856/ah-extra-lang-lekker-casino-wit-half,0.90,per stuk,AH Extra lang lekker casino wit half per stuk,260
Bakkerij,AH Waldkorn volkoren half,https://www.ah.nl/producten/product/wi512392/ah-waldkorn-volkoren-half,1.29,per stuk,AH Waldkorn volkoren half per stuk,261
Bakkerij,AH Vloer waldkorn gesneden,https://www.ah.nl/producten/product/wi562110/ah-vloer-waldkorn-gesneden,2.69,per stuk,AH Vloer waldkorn gesneden per stuk,262
